route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785636,aa6038200,16,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785636,aa6038201,17,0,Langford Exchange Only,0,122,1-52-222,109,0,122,190,2
11-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6037085,1,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6036972,2,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6037256,3,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6036871,4,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6036944,5,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785639,aa6036929,6,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
21-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6036896,1,0,Camosun via Interurban,0,200,1-21-220,1577,1,200,58,1
21-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6036917,2,0,Downtown,1,100,1-21-127,2238,0,100,38,1
21-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6036905,3,0,Camosun-Viaduct via Interurban,0,220,1-21-219,587,1,220,108,2
21-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037283,4,0,Downtown,1,100,1-21-127,2238,0,100,38,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037447,5,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037530,6,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037548,7,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037533,8,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037508,9,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037465,10,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037532,11,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037503,12,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785641,aa6037567,13,0,Langford,1,100,1-50-221,8426,0,100,1,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6038128,1,0,Maplewood,0,200,1-25-194,1638,1,200,56,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6038131,2,0,Admirals Walk via Munro,1,100,1-25-195,1724,0,100,52,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6038091,3,0,Maplewood,0,200,1-25-194,1638,1,200,56,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6036957,4,0,Admirals Walk via Munro,1,100,1-25-195,1724,0,100,52,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6038088,5,0,Maplewood,0,200,1-25-194,1638,1,200,56,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6038139,6,0,Admirals Walk via Munro,1,100,1-25-195,1724,0,100,52,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6036964,7,0,Maplewood,0,200,1-25-194,1638,1,200,56,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6036958,8,0,Admirals Walk via Munro,1,100,1-25-195,1724,0,100,52,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6036966,9,0,Maplewood,0,200,1-25-194,1638,1,200,56,1
25-Victoria,aaVIC1709-THANDY17-Sunday-27,785642,aa6036959,10,0,Admirals Walk via Munro,1,100,1-25-195,1724,0,100,52,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037698,1,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037048,2,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6036975,3,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037538,4,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037455,5,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037449,6,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037515,7,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037439,8,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037525,9,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037553,10,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037541,11,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037457,12,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037569,13,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037509,14,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037442,15,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037448,16,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6036978,17,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037041,18,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037046,19,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6037050,20,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785643,aa6036977,21,0,Downtown,0,200,1-50-205,8120,1,200,6,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037348,1,0,Swartz Bay Ferry,0,102,1-81-390,183,0,102,158,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037706,2,0,Brentwood Butchart Grdns,1,200,1-81-357,671,1,200,101,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037700,3,0,Swartz Bay Ferry,0,100,1-81-389,671,0,100,100,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037710,4,0,Brentwood Butchart Grdns,1,200,1-81-357,671,1,200,101,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037694,5,0,Swartz Bay Ferry,0,100,1-81-389,671,0,100,100,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037712,6,0,Brentwood Butchart Grdns,1,200,1-81-357,671,1,200,101,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037699,7,0,Swartz Bay Ferry,0,100,1-81-389,671,0,100,100,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037709,8,0,Brentwood Butchart Grdns,1,200,1-81-357,671,1,200,101,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037349,9,0,Swartz Bay Ferry,0,100,1-81-389,671,0,100,100,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037708,10,0,Brentwood Butchart Grdns,1,200,1-81-357,671,1,200,101,1
81-Victoria,aaVIC1709-THANDY17-Sunday-27,785644,aa6037705,11,0,Swartz Bay Ferry,0,100,1-81-389,671,0,100,100,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6036942,1,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6036925,2,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6036890,3,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6036875,4,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6037121,5,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6037145,6,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6037130,7,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785648,aa6037150,8,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037471,1,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037042,2,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037460,3,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037507,4,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037539,5,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037550,6,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037543,7,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037454,8,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037516,9,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037517,10,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037547,11,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037458,12,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037514,13,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037445,14,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6036976,15,0,Downtown,0,200,1-50-205,8120,1,200,6,1
4-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037496,16,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037250,17,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037277,18,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037254,19,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-THANDY17-Sunday-27,785649,aa6037280,20,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6037425,1,0,UVic via Royal Oak,0,202,1-39-276,490,1,202,117,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038474,2,0,Royal Oak Exchange,1,102,1-39-281,564,0,102,110,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038171,3,0,Cordova Bay,0,100,1-32-118,1344,0,100,68,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038038,4,0,Royal Oak Exchange,1,200,1-32-93,1258,1,200,71,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038035,5,0,UVic via Royal Oak,0,202,1-39-276,490,1,202,117,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6037424,6,0,Royal Oak Exchange,1,102,1-39-281,564,0,102,110,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038115,7,0,Cordova Bay,0,100,1-32-118,1344,0,100,68,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6037638,8,0,Royal Oak Exchange,1,200,1-32-93,1258,1,200,71,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038141,9,0,UVic via Royal Oak,0,202,1-39-276,490,1,202,117,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038168,10,0,Royal Oak Exchange,1,102,1-39-281,564,0,102,110,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038167,11,0,Cordova Bay,0,100,1-32-118,1344,0,100,68,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6036981,12,0,Royal Oak Exchange,1,200,1-32-93,1258,1,200,71,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6037640,13,0,UVic via Royal Oak,0,202,1-39-276,490,1,202,117,1
39-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038113,14,0,Royal Oak Exchange,1,102,1-39-281,564,0,102,110,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038144,15,0,Cordova Bay,0,100,1-32-118,1344,0,100,68,1
32-Victoria,aaVIC1709-THANDY17-Sunday-27,785650,aa6038112,16,0,Royal Oak Exchange,1,200,1-32-93,1258,1,200,71,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037701,1,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037565,2,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037043,3,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037438,4,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037462,5,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037504,6,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037464,7,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037552,8,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037531,9,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037456,10,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037518,11,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037444,12,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037469,13,0,Downtown,0,200,1-50-205,8120,1,200,6,1
4-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037487,14,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
4-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037492,15,0,Downtown,1,100,1-4-216,8289,0,100,3,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037441,16,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037443,17,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037446,18,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037562,19,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785651,aa6037044,20,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037697,1,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037450,2,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037534,3,0,Downtown,0,200,1-50-205,8120,1,200,6,1
75-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037432,4,0,Saanichton Exchange via Butchart Gardens,0,200,1-75-401,1094,1,200,81,1
75-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037427,5,0,Royal Oak Exchange to 31 Downtown,1,100,1-75-479,1128,0,100,77,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6038349,6,0,James Bay via Oswego,1,100,1-31-187,4315,0,100,17,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6038415,7,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6038359,8,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037542,9,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037558,10,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785654,aa6037564,11,0,Langford,1,100,1-50-221,8426,0,100,1,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038119,1,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038022,2,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038026,3,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038024,4,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038060,5,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038066,6,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038072,7,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038172,8,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038082,9,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038173,10,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038328,11,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038334,12,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038329,13,0,Bear Mountain via Lagoon,1,200,1-52-219,1948,1,200,42,1
52-Victoria,aaVIC1709-THANDY17-Sunday-27,785656,aa6038327,14,0,Colwood Exchange via Lagoon,0,100,1-52-217,1948,0,100,41,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037537,1,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037527,2,0,Langford to 61 Sooke,1,100,1-50-221,8426,0,100,1,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037520,3,0,Sooke,1,200,1-61-299,1797,1,200,47,1
61-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037521,4,0,Langford Exch to 50 Downtown,0,100,1-61-300,2224,0,100,39,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037463,5,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037528,6,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037535,7,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037512,8,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037467,9,0,Downtown,0,200,1-50-205,8120,1,200,6,1
70-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037635,10,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-212,1868,0,100,45,1
70-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037630,11,0,Downtown Via Hwy #17,1,200,1-70-218,1791,1,200,48,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037346,12,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037047,13,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037560,14,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037343,15,0,Downtown,0,200,1-50-205,8120,1,200,6,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037038,16,0,Langford,1,100,1-50-221,8426,0,100,1,1
50-Victoria,aaVIC1709-THANDY17-Sunday-27,785657,aa6037563,17,0,Downtown,0,200,1-50-205,8120,1,200,6,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6037156,1,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036873,2,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036945,3,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036930,4,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036948,5,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036933,6,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036949,7,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-THANDY17-Sunday-27,785658,aa6036934,8,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
70-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038223,1,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-212,1868,0,100,45,1
72-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038222,2,0,Downtown,1,100,1-72-221,3950,0,100,19,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038395,3,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038341,4,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038401,5,0,Royal Oak Exch to 75 Saanichton,0,220,1-30-310,210,1,220,154,2
75-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6037024,6,0,Saanichton Exchange via Butchart Gardens,0,200,1-75-401,1094,1,200,81,1
75-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6037034,7,0,Royal Oak Exchange to 31 Downtown,1,100,1-75-479,1128,0,100,77,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038343,8,0,James Bay via Oswego,1,100,1-31-187,4315,0,100,17,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038411,9,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038355,10,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038418,11,0,Royal Oak Exchange via Carey,0,201,1-30-308,1039,1,201,84,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038362,12,0,James Bay via Oswego,1,100,1-31-187,4315,0,100,17,1
31-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038425,13,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038370,14,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
30-Victoria,aaVIC1709-THANDY17-Sunday-27,785662,aa6038432,15,0,Royal Oak Exchange via Carey,0,201,1-30-308,1039,1,201,84,1
75-Victoria,aaVIC1709-THANDY17-Sunday-27,785663,aa6037426,1,0,Keating Only,0,240,1-75-431,80,1,240,196,3
6-Victoria,aaVIC1709-THANDY17-Sunday-27,785663,aa6037740,2,0,Downtown,1,200,1-6-270,6146,1,200,12,1
